intern_id,department,location,duration,mentor_meetings,status
3765,Marketing,Michigan,9,7,Completed
3766,Design,New Jersey,9,1,Dropped Out
3767,Engineering,Washington,3,4,Completed
3768,Data Science,Illinois,6,10,Completed
3769,Design,Illinois,3,1,Dropped Out
3770,Data Science,Nebraska,6,4,Dropped Out
3771,HR,Hawaii,6,3,Completed
3772,Web Dev,Nebraska,3,2,Dropped Out
3773,Design,Nebraska,3,1,Dropped Out
3774,HR,Hawaii,3,6,Completed
3775,Data Science,New Jersey,3,7,Completed
3776,Marketing,Texas,6,6,Dropped Out
3777,Marketing,California,3,9,Completed
3778,Web Dev,Washington,3,9,Completed
3779,Design,Illinois,3,2,Dropped Out
3780,Design,Michigan,6,2,Dropped Out
3781,Design,Washington,3,9,Dropped Out
3782,HR,Texas,6,1,Dropped Out
3783,Web Dev,Hawaii,6,5,Dropped Out
3784,Design,Washington,6,1,Dropped Out
3785,HR,Illinois,6,7,Dropped Out
3786,Marketing,Washington,3,9,Dropped Out
3787,Data Science,California,3,6,Completed
3788,HR,Hawaii,6,2,Completed
3789,Marketing,Washington,9,6,Dropped Out
3790,Marketing,Illinois,6,9,Completed
3791,Data Science,Illinois,3,3,Completed
3792,Marketing,Washington,3,9,Completed
3793,Web Dev,New Jersey,9,8,Dropped Out
3794,Data Science,Michigan,3,7,Completed
3795,Marketing,New York,3,8,Completed
3796,Engineering,Nebraska,3,10,Completed
3797,HR,Hawaii,9,6,Completed
3798,Marketing,New York,3,3,Dropped Out
3799,Web Dev,Texas,3,7,Completed
3800,Design,Texas,6,4,Dropped Out
3801,Marketing,Illinois,3,10,Completed
3802,Design,Texas,9,5,Dropped Out
3803,Engineering,New Jersey,6,8,Dropped Out
3804,Marketing,Michigan,3,7,Completed
3805,Data Science,Texas,9,7,Completed
3806,Design,California,9,8,Completed
3807,Engineering,Michigan,3,10,Completed
3808,Data Science,New Jersey,3,3,Completed
3809,Data Science,New York,9,3,Dropped Out
3810,Data Science,Michigan,3,2,Dropped Out
3811,Data Science,Michigan,9,1,Dropped Out
3812,Marketing,New York,9,10,Completed
3813,HR,New Jersey,3,6,Completed
3814,Marketing,Texas,9,6,Completed
3815,Marketing,Illinois,3,10,Completed
3816,Engineering,Hawaii,6,8,Completed
3817,Engineering,New York,3,6,Completed
3818,HR,New York,9,6,Dropped Out
3819,Engineering,New York,6,1,Dropped Out
3820,Web Dev,New York,6,7,Dropped Out
3821,HR,Hawaii,9,7,Completed
3822,Engineering,Hawaii,6,10,Completed
3823,HR,Texas,3,9,Completed
3824,Marketing,Washington,9,7,Dropped Out
3825,Marketing,Washington,6,8,Completed
3826,HR,Alaska,9,4,Dropped Out
3827,Web Dev,New York,9,9,Dropped Out
3828,Web Dev,New York,3,1,Completed
3829,HR,Michigan,3,8,Completed
3830,Engineering,Washington,3,3,Dropped Out
3831,Design,Texas,6,1,Dropped Out
3832,Web Dev,Illinois,3,2,Dropped Out
3833,Data Science,Alaska,6,6,Completed
3834,Marketing,Alaska,3,5,Dropped Out
3835,HR,Texas,3,3,Dropped Out
3836,Data Science,Illinois,3,9,Completed
3837,HR,Michigan,3,8,Dropped Out
3838,Marketing,Hawaii,6,3,Dropped Out
3839,Marketing,Nebraska,3,2,Completed
3840,Web Dev,Washington,3,8,Completed
3841,Web Dev,New York,3,5,Dropped Out
3842,Data Science,Texas,6,9,Completed
3843,HR,Washington,9,1,Dropped Out
3844,Marketing,New York,3,10,Completed
3845,Data Science,Nebraska,6,3,Completed
3846,Design,Nebraska,3,5,Dropped Out
3847,Data Science,Hawaii,3,2,Dropped Out
3848,Engineering,New Jersey,6,3,Dropped Out
3849,Data Science,Nebraska,3,4,Completed
3850,Engineering,Washington,6,4,Dropped Out
3851,Engineering,California,3,9,Completed
3852,Engineering,California,9,1,Dropped Out
3853,Design,New York,3,9,Completed
3854,Data Science,New York,6,9,Completed
3855,Data Science,New Jersey,9,6,Completed
3856,Design,California,3,1,Dropped Out
3857,Marketing,New York,3,6,Dropped Out
3858,Web Dev,Nebraska,3,8,Dropped Out
3859,Data Science,New York,6,5,Dropped Out
3860,Web Dev,Alaska,3,5,Completed
3861,HR,New Jersey,3,1,Completed
3862,HR,Texas,6,1,Dropped Out
3863,Design,Illinois,3,8,Dropped Out
3864,HR,Michigan,6,5,Dropped Out
3865,HR,Illinois,3,8,Dropped Out
3866,Marketing,Illinois,3,10,Dropped Out
3867,Marketing,Hawaii,6,2,Dropped Out
3868,Marketing,Texas,6,4,Dropped Out
3869,HR,New York,3,10,Dropped Out
3870,Design,Hawaii,3,9,Dropped Out
3871,Engineering,Illinois,3,3,Dropped Out
3872,Engineering,Alaska,3,6,Dropped Out
3873,Web Dev,Michigan,3,7,Completed
3874,Engineering,Illinois,3,3,Dropped Out
3875,Engineering,California,6,1,Completed
3876,Marketing,Texas,6,2,Completed
3877,Marketing,Texas,3,10,Completed
3878,HR,Texas,3,7,Completed
3879,Web Dev,New Jersey,3,7,Completed
3880,Data Science,New Jersey,6,1,Completed
3881,Web Dev,Nebraska,9,10,Dropped Out
3882,Web Dev,Washington,6,7,Dropped Out
3883,Design,Michigan,6,10,Completed
3884,HR,Hawaii,9,6,Dropped Out
3885,Design,New York,3,6,Completed
3886,Web Dev,Illinois,3,7,Completed
3887,Web Dev,Washington,6,7,Dropped Out
3888,Web Dev,New York,3,1,Dropped Out
3889,Engineering,Hawaii,6,10,Dropped Out
3890,Design,Washington,6,5,Completed
3891,Web Dev,New York,6,8,Completed
3892,Marketing,Alaska,3,8,Completed
3893,HR,New Jersey,6,3,Dropped Out
3894,HR,Hawaii,6,3,Dropped Out
3895,Marketing,Michigan,9,7,Completed
3896,HR,California,6,4,Dropped Out
3897,Engineering,Alaska,9,6,Completed
3898,Engineering,New Jersey,3,9,Completed
3899,Data Science,Texas,3,10,Completed
3900,Data Science,New Jersey,3,2,Completed
3901,Data Science,Washington,3,2,Dropped Out
3902,HR,Nebraska,9,6,Completed
3903,Engineering,Alaska,9,3,Dropped Out
3904,Engineering,Texas,3,1,Dropped Out
3905,Engineering,Washington,3,2,Completed
3906,Marketing,Hawaii,3,7,Completed
3907,Engineering,Michigan,9,4,Dropped Out
3908,Marketing,New Jersey,3,2,Dropped Out
3909,Data Science,Hawaii,3,8,Completed
3910,Data Science,Texas,3,4,Completed
3911,HR,Washington,3,4,Dropped Out
3912,Data Science,Nebraska,9,2,Completed
3913,HR,New Jersey,3,1,Dropped Out
3914,Web Dev,Michigan,3,1,Completed
3915,Web Dev,Nebraska,3,3,Completed
3916,Design,New York,3,6,Completed
3917,HR,Washington,6,7,Dropped Out
3918,Design,Hawaii,3,9,Dropped Out
3919,Design,New Jersey,3,5,Dropped Out
3920,Web Dev,New Jersey,9,9,Completed
3921,HR,Texas,3,8,Completed
3922,Web Dev,Michigan,6,1,Completed
3923,Design,California,3,3,Dropped Out
3924,HR,New York,3,8,Dropped Out
3925,Design,Nebraska,6,9,Dropped Out
3926,Engineering,Alaska,9,4,Completed
3927,HR,Alaska,6,6,Dropped Out
3928,HR,New Jersey,3,4,Dropped Out
3929,Design,Texas,3,9,Completed
3930,Engineering,Illinois,3,2,Dropped Out
3931,Marketing,New Jersey,6,6,Dropped Out
3932,Web Dev,Alaska,6,3,Dropped Out
3933,Design,Alaska,3,10,Completed
3934,HR,New York,6,4,Dropped Out
3935,Web Dev,Hawaii,6,2,Completed
3936,Web Dev,Illinois,3,8,Dropped Out
3937,Web Dev,New Jersey,6,10,Completed
3938,Marketing,New York,3,8,Completed
3939,Data Science,Texas,3,1,Completed
3940,Design,New York,9,10,Completed
3941,Data Science,New Jersey,3,6,Completed
3942,Data Science,Washington,3,1,Completed
3943,Data Science,California,6,6,Completed
3944,Web Dev,New Jersey,9,7,Completed
3945,Engineering,Michigan,9,2,Dropped Out
3946,Web Dev,Alaska,6,9,Completed
3947,Web Dev,Illinois,3,8,Completed
3948,HR,Illinois,9,9,Completed
3949,HR,Hawaii,6,10,Completed
3950,Data Science,California,3,4,Dropped Out
3951,Web Dev,Michigan,9,4,Completed
3952,Data Science,Alaska,3,8,Completed
3953,HR,Illinois,3,1,Completed
3954,Engineering,Michigan,9,8,Dropped Out
3955,Design,New York,6,7,Completed
3956,Data Science,Hawaii,3,7,Completed
3957,Engineering,New Jersey,3,9,Completed
3958,Design,New Jersey,6,10,Completed
3959,Marketing,Washington,3,7,Completed
3960,Data Science,Alaska,3,2,Dropped Out
3961,Data Science,Michigan,6,1,Dropped Out
3962,Marketing,Nebraska,9,1,Dropped Out
3963,Marketing,Illinois,6,7,Completed
3964,Data Science,Texas,6,5,Completed
3965,Marketing,Texas,6,4,Dropped Out
3966,Web Dev,New Jersey,6,5,Dropped Out
3967,Design,Nebraska,3,10,Dropped Out
3968,Design,Texas,9,10,Dropped Out
3969,Design,California,3,6,Completed
3970,Web Dev,California,3,10,Completed
3971,Marketing,Alaska,3,6,Completed
3972,Engineering,Nebraska,6,1,Dropped Out
3973,Marketing,California,3,2,Completed
3974,Data Science,California,3,3,Completed
3975,HR,New Jersey,6,4,Dropped Out
3976,Design,Texas,9,6,Completed
3977,Marketing,Alaska,6,9,Completed
3978,Engineering,Michigan,3,2,Dropped Out
3979,Data Science,New York,3,8,Completed
3980,Web Dev,Illinois,6,9,Completed
3981,Web Dev,Illinois,3,2,Dropped Out
3982,Engineering,Hawaii,6,9,Dropped Out
3983,Data Science,New York,3,7,Completed
3984,Design,New York,9,9,Completed
3985,Marketing,Illinois,3,6,Dropped Out
3986,Data Science,Illinois,3,2,Completed
3987,Web Dev,Michigan,9,8,Completed
3988,Engineering,Nebraska,3,10,Completed
3989,Engineering,Nebraska,3,9,Completed
3990,Marketing,Michigan,9,8,Dropped Out
3991,Engineering,Texas,3,2,Dropped Out
3992,Engineering,New York,3,8,Completed
3993,Data Science,Washington,3,3,Dropped Out
3994,Design,New York,3,3,Dropped Out
3995,Marketing,Hawaii,3,9,Completed
3996,Data Science,Illinois,6,9,Completed
3997,Design,New York,6,9,Completed
3998,Data Science,Illinois,3,4,Completed
3999,HR,New York,3,7,Dropped Out
4000,Data Science,Hawaii,9,8,Completed
4001,Engineering,Texas,9,5,Completed
4002,Design,Washington,3,1,Dropped Out
4003,Marketing,California,9,9,Completed
4004,Marketing,Michigan,6,6,Dropped Out
4005,Design,Michigan,3,3,Completed
4006,Engineering,Washington,3,3,Dropped Out
4007,Web Dev,New York,3,10,Completed
4008,Data Science,California,9,1,Dropped Out
4009,Engineering,Hawaii,6,8,Completed
4010,HR,Nebraska,6,2,Dropped Out
4011,Design,New York,3,1,Dropped Out
4012,Data Science,Texas,6,7,Completed
4013,Marketing,Illinois,6,9,Dropped Out
4014,Web Dev,Alaska,9,6,Dropped Out
4015,HR,New York,3,8,Completed
4016,Marketing,Alaska,6,8,Completed
4017,Design,New York,3,9,Dropped Out
4018,Data Science,Washington,6,7,Completed
4019,Design,Alaska,6,9,Dropped Out
4020,Data Science,New York,3,9,Completed
4021,Engineering,Michigan,6,1,Dropped Out
4022,Web Dev,Alaska,3,6,Completed
4023,Engineering,New York,9,8,Dropped Out
4024,Engineering,Nebraska,3,10,Dropped Out
4025,Design,Illinois,6,9,Completed
4026,Web Dev,Nebraska,9,4,Dropped Out
4027,Data Science,California,3,2,Completed
4028,Data Science,New York,6,9,Completed
4029,HR,New Jersey,3,9,Completed
4030,Marketing,Texas,3,8,Dropped Out
4031,HR,Nebraska,6,3,Dropped Out
4032,HR,Alaska,6,5,Dropped Out
4033,Data Science,Washington,9,2,Dropped Out
4034,Design,Texas,9,3,Dropped Out
4035,Engineering,New Jersey,6,1,Dropped Out
4036,Engineering,Hawaii,6,4,Completed
4037,Engineering,New York,9,5,Dropped Out
4038,Web Dev,Washington,3,2,Dropped Out
4039,Data Science,New York,3,3,Completed
4040,Design,California,3,6,Dropped Out
4041,Web Dev,New Jersey,9,6,Dropped Out
4042,Marketing,New York,6,7,Completed
4043,Design,Alaska,6,9,Completed
4044,HR,California,3,4,Dropped Out
4045,Design,Michigan,9,5,Dropped Out
4046,Design,Hawaii,3,2,Completed
4047,Engineering,New Jersey,6,6,Completed
4048,Design,Illinois,3,4,Dropped Out
4049,HR,Washington,3,5,Completed
4050,HR,Nebraska,6,7,Completed
4051,Data Science,New York,9,6,Dropped Out
4052,Design,Washington,3,8,Completed
4053,Engineering,Washington,3,6,Completed
4054,Design,Illinois,3,10,Completed
4055,Marketing,Illinois,3,8,Completed
4056,Marketing,California,3,4,Completed
4057,Engineering,New Jersey,6,7,Completed
4058,Data Science,Alaska,9,3,Completed
4059,Data Science,Hawaii,3,1,Dropped Out
4060,HR,Illinois,6,9,Dropped Out
4061,HR,Illinois,3,9,Completed
4062,Web Dev,Nebraska,3,6,Completed
4063,Engineering,Michigan,3,2,Completed
4064,Design,Illinois,6,8,Completed
4065,Engineering,Michigan,3,10,Completed
4066,Web Dev,California,3,6,Completed
4067,HR,Alaska,3,7,Completed
4068,Engineering,Washington,3,1,Completed
4069,Engineering,Illinois,3,3,Dropped Out
4070,HR,New York,9,1,Dropped Out
4071,Web Dev,Michigan,6,10,Completed
4072,HR,Nebraska,9,1,Dropped Out
4073,Data Science,Hawaii,3,1,Completed
4074,Design,Nebraska,3,4,Dropped Out
4075,HR,Illinois,3,7,Completed
4076,Web Dev,New Jersey,3,7,Completed
4077,Marketing,Washington,6,5,Completed
4078,Data Science,Alaska,3,6,Completed
4079,Marketing,New York,3,2,Dropped Out
4080,HR,New Jersey,6,5,Completed
4081,Data Science,Nebraska,3,7,Completed
4082,Design,Michigan,9,9,Completed
4083,HR,Michigan,3,6,Completed
4084,Design,New Jersey,6,10,Dropped Out
4085,Engineering,Michigan,3,4,Completed
4086,Marketing,Nebraska,9,3,Dropped Out
4087,Data Science,New Jersey,3,9,Completed
4088,Design,Nebraska,6,7,Completed
4089,Web Dev,New York,3,6,Completed
4090,Design,Washington,6,7,Dropped Out
4091,Web Dev,Hawaii,3,8,Completed
4092,HR,New York,3,5,Completed
4093,Data Science,New York,9,3,Dropped Out
4094,Design,Michigan,9,3,Dropped Out
4095,Design,Illinois,3,2,Completed
4096,Data Science,Texas,9,8,Completed
4097,Design,Michigan,3,1,Completed
4098,Web Dev,Illinois,9,8,Completed
4099,Design,Nebraska,6,3,Dropped Out
4100,Marketing,Texas,3,9,Completed
4101,HR,Michigan,9,2,Completed
4102,Engineering,Texas,9,10,Completed
4103,Web Dev,Texas,3,9,Completed
4104,Marketing,California,6,6,Dropped Out
4105,HR,Washington,3,1,Dropped Out
4106,Data Science,California,9,5,Completed
4107,Web Dev,Illinois,6,10,Completed
4108,Engineering,Alaska,3,9,Completed
4109,HR,New Jersey,6,6,Dropped Out
4110,Engineering,Hawaii,6,7,Completed
4111,Data Science,Alaska,6,4,Completed
4112,Data Science,New Jersey,3,1,Completed
4113,Web Dev,Illinois,3,5,Completed
4114,Design,Illinois,6,2,Dropped Out
4115,Data Science,Nebraska,3,8,Completed
4116,HR,Hawaii,3,4,Dropped Out
4117,Design,Washington,6,1,Dropped Out
4118,Marketing,Texas,3,10,Completed
4119,Engineering,California,6,7,Dropped Out
4120,Design,California,6,2,Dropped Out
4121,Engineering,Illinois,6,3,Completed
4122,Design,California,3,9,Completed
4123,Marketing,Illinois,3,9,Dropped Out
4124,Data Science,Texas,3,2,Dropped Out
4125,Marketing,Illinois,9,3,Completed
4126,Data Science,Nebraska,3,9,Completed
4127,Data Science,Washington,9,1,Dropped Out
4128,Engineering,New York,6,2,Dropped Out
4129,HR,Michigan,9,2,Dropped Out
4130,Marketing,Washington,3,10,Completed
4131,Design,Washington,3,3,Dropped Out
4132,Marketing,Alaska,9,10,Dropped Out
4133,Engineering,Hawaii,3,3,Completed
4134,Data Science,Hawaii,3,10,Completed
4135,Engineering,New Jersey,3,2,Completed
4136,Web Dev,Michigan,9,8,Completed
4137,Web Dev,Texas,6,8,Dropped Out
4138,Design,New York,6,8,Completed
4139,Engineering,New York,6,2,Dropped Out
4140,Design,Hawaii,3,9,Completed
4141,Design,Washington,6,7,Dropped Out
4142,Web Dev,Nebraska,3,5,Completed
4143,Design,New Jersey,9,7,Dropped Out
4144,Web Dev,Illinois,3,8,Completed
4145,Data Science,New Jersey,3,9,Completed
4146,Engineering,Alaska,6,2,Dropped Out
4147,Design,New Jersey,3,6,Completed
4148,Web Dev,Washington,6,9,Completed
4149,Marketing,Texas,3,6,Completed
4150,Design,Washington,3,2,Dropped Out
4151,HR,Hawaii,3,1,Completed
4152,Data Science,Texas,6,3,Dropped Out
4153,Data Science,California,3,5,Completed
4154,Marketing,Texas,6,7,Completed
4155,Web Dev,New Jersey,3,10,Completed
4156,Design,New Jersey,3,10,Dropped Out
4157,Web Dev,New Jersey,3,3,Completed
4158,Data Science,California,9,9,Dropped Out
4159,Web Dev,Hawaii,6,10,Completed
4160,Data Science,Illinois,3,4,Completed
4161,Web Dev,Michigan,6,10,Completed
4162,Marketing,Hawaii,9,2,Dropped Out
4163,Engineering,New Jersey,3,3,Dropped Out
4164,Marketing,Hawaii,9,5,Dropped Out
4165,Marketing,Alaska,3,3,Completed
4166,Engineering,New York,9,5,Dropped Out
4167,Engineering,New York,6,4,Dropped Out
4168,Design,Michigan,3,10,Completed
4169,Design,Michigan,3,3,Completed
4170,Marketing,Illinois,9,6,Completed
4171,Marketing,Alaska,6,8,Dropped Out
4172,Data Science,Washington,6,4,Dropped Out
4173,Data Science,Hawaii,3,9,Completed
4174,Design,Texas,3,6,Completed
4175,HR,Texas,3,5,Completed
4176,HR,Washington,3,3,Dropped Out
4177,Design,New York,6,5,Dropped Out
4178,Data Science,Washington,9,5,Completed
4179,Data Science,Hawaii,6,4,Dropped Out
4180,HR,Alaska,3,6,Completed
4181,Web Dev,New Jersey,6,3,Completed
4182,Web Dev,California,9,10,Dropped Out
4183,Data Science,New Jersey,6,1,Dropped Out
4184,Web Dev,California,6,7,Dropped Out
4185,Engineering,Texas,9,7,Dropped Out
4186,Design,Michigan,6,4,Dropped Out
4187,Design,Hawaii,3,9,Dropped Out
4188,Data Science,New Jersey,3,2,Completed
4189,Marketing,Washington,9,1,Dropped Out
4190,HR,Alaska,3,3,Completed
4191,Data Science,Alaska,3,7,Completed
4192,Web Dev,New York,3,9,Dropped Out
4193,HR,Alaska,6,2,Dropped Out
4194,Marketing,Alaska,9,6,Dropped Out
4195,Web Dev,Michigan,3,3,Completed
4196,Engineering,Washington,6,5,Dropped Out
4197,Web Dev,Texas,9,9,Dropped Out
4198,Engineering,Alaska,3,3,Completed
4199,HR,Texas,3,1,Dropped Out
4200,Engineering,Michigan,9,5,Dropped Out
4201,HR,Alaska,3,1,Completed
4202,HR,Hawaii,6,8,Dropped Out
4203,HR,New York,6,7,Dropped Out
4204,HR,New Jersey,3,2,Dropped Out
4205,HR,Hawaii,9,9,Dropped Out
4206,Web Dev,Nebraska,3,5,Completed
4207,HR,Illinois,3,7,Dropped Out
4208,Web Dev,Alaska,3,4,Completed
4209,HR,Texas,3,1,Dropped Out
4210,Engineering,Illinois,9,8,Dropped Out
4211,HR,California,6,1,Completed
4212,Marketing,Alaska,9,3,Dropped Out
4213,HR,Nebraska,3,6,Completed
4214,HR,Michigan,6,8,Completed
4215,Engineering,New York,6,8,Completed
4216,Design,Nebraska,9,2,Dropped Out
4217,Engineering,Texas,6,9,Dropped Out
4218,Marketing,Michigan,3,4,Dropped Out
4219,Design,New Jersey,3,4,Dropped Out
4220,Data Science,Michigan,3,2,Dropped Out
4221,Data Science,Alaska,6,1,Completed
4222,Marketing,Illinois,9,10,Dropped Out
4223,Engineering,Illinois,3,7,Dropped Out
4224,Web Dev,Texas,3,10,Completed
4225,Marketing,Michigan,3,3,Dropped Out
4226,Design,Nebraska,6,4,Dropped Out
4227,Design,Texas,3,9,Dropped Out
4228,HR,New York,3,6,Completed
4229,Data Science,Texas,3,1,Dropped Out
4230,Design,Texas,6,9,Completed
4231,Marketing,New Jersey,6,9,Completed
4232,Design,Hawaii,6,5,Dropped Out
4233,Marketing,Alaska,3,8,Completed
4234,Web Dev,New Jersey,3,7,Completed
4235,HR,Illinois,3,8,Completed
4236,Data Science,Illinois,3,9,Completed
4237,Design,California,3,2,Completed
4238,Marketing,California,3,10,Completed
4239,Engineering,Nebraska,6,5,Dropped Out
4240,Data Science,Illinois,3,8,Completed
4241,Web Dev,Hawaii,3,3,Completed
4242,Marketing,New Jersey,9,6,Dropped Out
4243,HR,New York,6,6,Dropped Out
4244,HR,Hawaii,6,7,Dropped Out
4245,Web Dev,California,9,3,Completed
4246,Web Dev,Michigan,3,8,Completed
4247,HR,Hawaii,6,8,Dropped Out
4248,Design,Hawaii,6,9,Dropped Out
4249,Design,Hawaii,3,8,Completed
4250,Marketing,Hawaii,3,3,Dropped Out
4251,Engineering,Hawaii,3,6,Completed
4252,Marketing,California,3,9,Completed
4253,Engineering,Illinois,3,1,Completed
4254,Web Dev,Texas,3,3,Dropped Out
4255,Data Science,Hawaii,3,2,Dropped Out
4256,Marketing,Hawaii,3,8,Completed
4257,Marketing,Alaska,3,6,Completed
4258,Engineering,Illinois,3,10,Completed
4259,Web Dev,Texas,3,8,Completed
4260,Web Dev,New York,6,2,Dropped Out
4261,Engineering,New York,3,6,Dropped Out
4262,Web Dev,Michigan,9,7,Completed
4263,HR,Washington,9,8,Completed
4264,Design,New Jersey,6,9,Completed
4265,HR,Alaska,6,5,Completed
4266,Data Science,Illinois,3,3,Completed
4267,Marketing,Illinois,3,2,Dropped Out
4268,Data Science,Washington,9,8,Dropped Out
4269,Marketing,Michigan,3,1,Completed
4270,Design,Nebraska,9,10,Dropped Out
4271,Web Dev,California,6,6,Completed
4272,HR,Michigan,3,2,Completed
4273,Engineering,Texas,3,3,Dropped Out
4274,HR,Michigan,6,8,Dropped Out
4275,Design,Washington,3,1,Completed
4276,Data Science,Washington,3,6,Completed
4277,Engineering,New Jersey,6,3,Dropped Out
4278,Web Dev,Alaska,6,6,Dropped Out
4279,Design,Hawaii,3,3,Dropped Out
4280,Engineering,New York,3,8,Completed
4281,Design,Washington,9,5,Dropped Out
4282,Design,New Jersey,6,4,Completed
4283,Web Dev,California,6,9,Completed
4284,Marketing,New York,9,5,Completed
4285,Engineering,Nebraska,3,4,Dropped Out
4286,Web Dev,Illinois,3,8,Completed
4287,Design,California,9,8,Dropped Out
4288,Web Dev,Nebraska,6,8,Dropped Out
4289,Marketing,New York,3,4,Completed
4290,HR,California,3,1,Completed
4291,Engineering,New Jersey,6,2,Dropped Out
4292,Marketing,Nebraska,3,4,Completed
4293,Data Science,Illinois,9,10,Dropped Out
4294,Engineering,Hawaii,3,2,Completed
4295,Marketing,New Jersey,3,10,Completed
4296,Design,Texas,3,3,Dropped Out
4297,Engineering,Illinois,6,9,Completed
4298,Engineering,Alaska,9,9,Dropped Out
4299,Web Dev,Michigan,6,9,Completed
4300,Design,Alaska,9,7,Dropped Out
4301,Data Science,Washington,3,4,Completed
4302,HR,Hawaii,3,1,Dropped Out
4303,Marketing,Texas,9,3,Dropped Out
4304,Web Dev,Texas,9,8,Completed
4305,Marketing,Michigan,9,4,Dropped Out
4306,Data Science,Nebraska,6,10,Completed
4307,Data Science,Michigan,3,10,Completed
4308,Engineering,Washington,3,2,Dropped Out
4309,Data Science,Alaska,9,8,Completed
4310,Marketing,Texas,3,7,Completed
4311,Design,Alaska,3,10,Completed
4312,Design,Illinois,6,9,Dropped Out
4313,Engineering,Hawaii,3,2,Dropped Out
4314,HR,California,9,5,Completed
4315,Marketing,Washington,3,6,Dropped Out
4316,Marketing,California,6,2,Completed
4317,Data Science,Washington,6,2,Completed
4318,Marketing,New York,6,10,Completed
4319,Web Dev,Hawaii,3,4,Completed
4320,HR,Illinois,3,8,Completed
4321,Data Science,Hawaii,3,5,Completed
4322,Web Dev,Nebraska,3,9,Completed
4323,Engineering,Washington,6,4,Dropped Out
4324,Design,California,3,3,Dropped Out
4325,Engineering,Washington,3,10,Dropped Out
4326,Design,Nebraska,3,8,Completed
4327,Engineering,Washington,6,1,Completed
4328,Marketing,Hawaii,3,9,Dropped Out
4329,Web Dev,New Jersey,9,4,Completed
4330,Design,Washington,6,9,Dropped Out
4331,Data Science,New York,6,8,Completed
4332,Web Dev,New York,9,3,Dropped Out
4333,Data Science,Texas,3,3,Completed
4334,Web Dev,New York,9,9,Completed
4335,Web Dev,Washington,6,3,Completed
4336,Engineering,Washington,9,4,Dropped Out
4337,Design,New Jersey,9,9,Completed
4338,Design,New York,3,4,Dropped Out
4339,Web Dev,Alaska,3,3,Completed
4340,Marketing,Washington,6,7,Dropped Out
4341,Marketing,Illinois,6,6,Dropped Out
4342,Data Science,Illinois,3,1,Dropped Out
4343,Data Science,California,3,10,Completed
4344,Engineering,New Jersey,3,8,Completed
4345,Web Dev,Nebraska,6,1,Dropped Out
4346,Data Science,Alaska,9,4,Completed
4347,Data Science,Washington,6,6,Completed
4348,HR,Hawaii,3,6,Dropped Out
4349,Web Dev,Michigan,3,7,Completed
4350,Engineering,Michigan,3,5,Completed
4351,Data Science,Nebraska,3,5,Completed
4352,Engineering,Texas,9,4,Dropped Out
4353,Design,Hawaii,3,6,Dropped Out
4354,Engineering,Michigan,6,7,Completed
4355,Marketing,Nebraska,9,10,Completed
4356,Marketing,Michigan,9,10,Dropped Out
4357,Engineering,New Jersey,3,1,Completed
4358,Marketing,California,3,9,Completed
4359,Design,Texas,3,8,Completed
4360,Web Dev,New Jersey,6,7,Completed
4361,Marketing,Hawaii,9,9,Dropped Out
4362,Marketing,Nebraska,3,3,Dropped Out
4363,Engineering,Alaska,3,10,Completed
4364,Design,Hawaii,9,4,Dropped Out
4365,Web Dev,Hawaii,6,7,Completed
4366,Engineering,New York,9,6,Dropped Out
4367,Engineering,Alaska,3,2,Dropped Out
4368,HR,Illinois,3,2,Dropped Out
4369,Design,New York,3,10,Completed
4370,Web Dev,Nebraska,3,7,Dropped Out
4371,Design,Illinois,6,9,Completed
4372,Web Dev,Michigan,3,9,Completed
4373,Design,Michigan,3,7,Dropped Out
4374,Engineering,Hawaii,9,8,Completed
4375,Engineering,New York,3,10,Completed
4376,Data Science,Washington,6,3,Completed
4377,Marketing,Alaska,3,1,Dropped Out
4378,HR,Illinois,9,7,Dropped Out
4379,Design,Alaska,3,8,Completed
4380,HR,New York,6,2,Dropped Out
4381,Data Science,Hawaii,3,9,Completed
4382,Marketing,New Jersey,3,4,Dropped Out
4383,Design,Michigan,6,10,Completed
4384,Web Dev,Illinois,3,9,Completed
4385,Marketing,Illinois,3,3,Completed
4386,Engineering,Nebraska,9,8,Dropped Out
4387,Data Science,Illinois,9,2,Dropped Out
4388,Marketing,New York,3,3,Dropped Out
4389,Marketing,Illinois,3,1,Completed
4390,Engineering,Illinois,3,5,Completed
4391,Design,Alaska,3,4,Completed
4392,Web Dev,Hawaii,9,1,Dropped Out
4393,Engineering,California,6,10,Completed
4394,Web Dev,Illinois,3,9,Dropped Out
4395,Design,Washington,9,6,Dropped Out
4396,Marketing,Hawaii,6,6,Completed
4397,Web Dev,Texas,6,2,Dropped Out
4398,Data Science,Nebraska,3,7,Completed
4399,Data Science,Alaska,3,9,Completed
4400,Engineering,Nebraska,6,6,Dropped Out
4401,Design,New Jersey,3,8,Completed
4402,Engineering,Illinois,3,5,Completed
4403,Engineering,Michigan,3,2,Dropped Out
4404,HR,Washington,3,4,Completed
4405,Engineering,Alaska,6,1,Completed
4406,HR,Nebraska,6,1,Dropped Out
4407,Data Science,Illinois,3,6,Completed
4408,Data Science,Michigan,3,2,Completed
4409,Engineering,Michigan,6,6,Dropped Out
4410,Data Science,New Jersey,3,1,Completed
4411,Design,Hawaii,6,10,Dropped Out
4412,HR,Washington,6,3,Dropped Out
4413,HR,California,3,9,Completed
